alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,latitude,longitude,address_1,address_2,address_3,city,zip_code,country,state,display_address,category_1,category_2,category_3
trimana-grill-culver-city,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 33.98854, 'longitude': -118.38454}",(310) 641-3200,2412.2468943793833,zjRA08jFTGyjgxaCDtx8sA,https://s3-media3.fl.yelpcdn.com/bphoto/pXVQpPK0YTKiQtjz1gnmTw/o.jpg,False,"{'address1': '400 Corporate Pointe', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['400 Corporate Pointe', 'Culver City, CA 90230']}",Trimana Grill,13106413200.0,$,3.0,21,[],https://www.yelp.com/biz/trimana-grill-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.98854,-118.38453999999999,400 Corporate Pointe,,,Culver City,90230.0,US,CA,"['400 Corporate Pointe', 'Culver City, CA 90230']",American (Traditional),Salad,
7-eleven-los-angeles-126,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 34.0302081628408, 'longitude': -118.416426703334}",(310) 815-0711,3080.740408376421,CNv_tsb_n29CINGQnn2Crg,https://s3-media4.fl.yelpcdn.com/bphoto/VDD9xQ5Mb94Mylf33WcyZg/o.jpg,False,"{'address1': '3101 Overland', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['3101 Overland', 'Los Angeles, CA 90034']}",7-Eleven,13108150711.0,$,3.0,21,[],https://www.yelp.com/biz/7-eleven-los-angeles-126?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0302081628408,-118.41642670333401,3101 Overland,,,Los Angeles,90034.0,US,CA,"['3101 Overland', 'Los Angeles, CA 90034']",Convenience Stores,Coffee & Tea,
tutti-frutti-frozen-yogurt-culver-city-2,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]","{'latitude': 33.98536, 'longitude': -118.394179}",(424) 289-0009,2444.812660564778,smVxoTfwDJu8UA40zZrfmw,https://s3-media4.fl.yelpcdn.com/bphoto/E6uGhxya6PgfPrMLPho4Qg/o.jpg,False,"{'address1': '6000 Sepulveda Blvd', 'address2': 'Ste 2290', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['6000 Sepulveda Blvd', 'Ste 2290', 'Culver City, CA 90230']}",Tutti Frutti Frozen Yogurt,14242890009.0,$,3.0,20,"['pickup', 'delivery']",https://www.yelp.com/biz/tutti-frutti-frozen-yogurt-culver-city-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.98536,-118.39417900000001,6000 Sepulveda Blvd,Ste 2290,,Culver City,90230.0,US,CA,"['6000 Sepulveda Blvd', 'Ste 2290', 'Culver City, CA 90230']",Ice Cream & Frozen Yogurt,Gluten-Free,
milla-chocolates-los-angeles,"[{'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 34.02503, 'longitude': -118.39512}",(323) 515-2346,2013.516184047952,6eyK-SGFumxOiG7VfMGL-A,https://s3-media3.fl.yelpcdn.com/bphoto/yDpHgX8LbNN2CwJxT979jQ/o.jpg,False,"{'address1': '9414 Venice Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['9414 Venice Blvd', 'Los Angeles, CA 90232']}",Milla Chocolates,13235152346.0,$$,5.0,20,[],https://www.yelp.com/biz/milla-chocolates-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.02503,-118.39511999999999,9414 Venice Blvd,,,Los Angeles,90232.0,US,CA,"['9414 Venice Blvd', 'Los Angeles, CA 90232']",Chocolatiers & Shops,Coffee & Tea,Cafes
pan-dulce-bakery-los-angeles,"[{'alias': 'bakeries', 'title': 'Bakeries'}]","{'latitude': 34.0009405421912, 'longitude': -118.427885770798}",,2844.6186893222907,iGQLsb_KoQ225h2jAoQDXg,https://s3-media2.fl.yelpcdn.com/bphoto/5iWyBgo9ZBXukrZ_TlszmQ/o.jpg,False,"{'address1': '12131 Washington Pl', 'address2': 'Ste B', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['12131 Washington Pl', 'Ste B', 'Los Angeles, CA 90066']}",Pan Dulce Bakery,,$,4.0,20,[],https://www.yelp.com/biz/pan-dulce-bakery-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0009405421912,-118.427885770798,12131 Washington Pl,Ste B,,Los Angeles,90066.0,US,CA,"['12131 Washington Pl', 'Ste B', 'Los Angeles, CA 90066']",Bakeries,,
jersey-mikes-subs-los-angeles-36,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'delis', 'title': 'Delis'}]","{'latitude': 34.027096, 'longitude': -118.393452}",(310) 815-1975,2258.966778039863,_UCOuop-M-ALMotEj2mPIw,https://s3-media4.fl.yelpcdn.com/bphoto/X3lrHekhorFDxO831TfRBw/o.jpg,False,"{'address1': '8985 Venice Blvd', 'address2': '#C1-B', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['8985 Venice Blvd', '#C1-B', 'Los Angeles, CA 90034']}",Jersey Mike's Subs,13108151975.0,,3.5,20,[],https://www.yelp.com/biz/jersey-mikes-subs-los-angeles-36?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.027096,-118.393452,8985 Venice Blvd,#C1-B,,Los Angeles,90034.0,US,CA,"['8985 Venice Blvd', '#C1-B', 'Los Angeles, CA 90034']",Sandwiches,Fast Food,Delis
starbucks-los-angeles-18,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 34.026478, 'longitude': -118.427113}",(310) 477-8717,3443.8240333830267,yG9qalpyE92fjjiSlmlbJA,https://s3-media1.fl.yelpcdn.com/bphoto/FgxMf5WjMTNpcx2xNsETyA/o.jpg,False,"{'address1': '3118 S Sepulveda Blvd', 'address2': '', 'address3': 'Vons-Los Angeles #2077', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['3118 S Sepulveda Blvd', 'Vons-Los Angeles #2077', 'Los Angeles, CA 90034']}",Starbucks,13104778717.0,$,3.0,20,[],https://www.yelp.com/biz/starbucks-los-angeles-18?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.026478000000004,-118.42711299999999,3118 S Sepulveda Blvd,,Vons-Los Angeles #2077,Los Angeles,90034.0,US,CA,"['3118 S Sepulveda Blvd', 'Vons-Los Angeles #2077', 'Los Angeles, CA 90034']",Coffee & Tea,,
tripp-burgers-los-angeles,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}]","{'latitude': 34.020397, 'longitude': -118.422313}",,2687.7555870782626,rYc-jsr1rSTmymTCA03HVQ,https://s3-media1.fl.yelpcdn.com/bphoto/qlu4V1IPaZ3xudVPm6htTQ/o.jpg,False,"{'address1': '3458 S Sepulveda Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['3458 S Sepulveda Blvd', 'Los Angeles, CA 90034']}",Tripp Burgers,,,4.5,20,[],https://www.yelp.com/biz/tripp-burgers-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.020396999999996,-118.42231299999999,3458 S Sepulveda Blvd,,,Los Angeles,90034.0,US,CA,"['3458 S Sepulveda Blvd', 'Los Angeles, CA 90034']",Burgers,Pop-Up Restaurants,
subway-restaurants-culver-city-2,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 33.9930759960368, 'longitude': -118.415032436781}",(310) 398-1515,2218.648706581013,M3-h-wFpnSRKQ1F7ja1DzA,https://s3-media1.fl.yelpcdn.com/bphoto/uyEd8om2hflORfdJyo7Sew/o.jpg,False,"{'address1': '4730 Inglewood Blvd.', 'address2': '', 'address3': None, 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['4730 Inglewood Blvd.', 'Culver City, CA 90230']}",Subway Restaurants,13103981515.0,$,2.5,20,"['pickup', 'delivery']",https://www.yelp.com/biz/subway-restaurants-culver-city-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.9930759960368,-118.415032436781,4730 Inglewood Blvd.,,,Culver City,90230.0,US,CA,"['4730 Inglewood Blvd.', 'Culver City, CA 90230']",Sandwiches,,
lindberg-park-culver-city,"[{'alias': 'parks', 'title': 'Parks'}]","{'latitude': 34.003245, 'longitude': -118.398237}",(310) 253-6650,432.22042406376784,fg7SgNvCNOvZC7LgDz8VAg,https://s3-media3.fl.yelpcdn.com/bphoto/Bk-lgikx5cqkdvP7DLodiw/o.jpg,False,"{'address1': '5041 Rhoda Way', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['5041 Rhoda Way', 'Culver City, CA 90230']}",Lindberg Park,13102536650.0,,4.0,20,[],https://www.yelp.com/biz/lindberg-park-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.003245,-118.39823700000001,5041 Rhoda Way,,,Culver City,90230.0,US,CA,"['5041 Rhoda Way', 'Culver City, CA 90230']",Parks,,
tacos-on-selby-los-angeles,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}]","{'latitude': 34.02926, 'longitude': -118.40586}",(323) 282-0335,2824.0552564345403,ElNmK-ek989AGfM6mju1uA,https://s3-media3.fl.yelpcdn.com/bphoto/EjTPCeNhWioOTS2H-3lIvw/o.jpg,False,"{'address1': '', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['Los Angeles, CA 90034']}",Tacos on Selby,13232820335.0,,5.0,20,[],https://www.yelp.com/biz/tacos-on-selby-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.02926,-118.40586,,,,Los Angeles,90034.0,US,CA,"['Los Angeles, CA 90034']",Tacos,Street Vendors,
7-eleven-culver-city-3,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 34.0047981702246, 'longitude': -118.41474160552}",(310) 397-6868,1570.0480410603607,Ifdfg4CUY_572JgGWsSPcA,https://s3-media3.fl.yelpcdn.com/bphoto/Y-GE4zwe0jdjAM8NQNA9cQ/o.jpg,False,"{'address1': '11299 W Washington Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['11299 W Washington Blvd', 'Culver City, CA 90230']}",7-Eleven,13103976868.0,$,3.5,19,[],https://www.yelp.com/biz/7-eleven-culver-city-3?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0047981702246,-118.41474160552,11299 W Washington Blvd,,,Culver City,90230.0,US,CA,"['11299 W Washington Blvd', 'Culver City, CA 90230']",Convenience Stores,Coffee & Tea,
starbucks-culver-city-8,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 34.000767, 'longitude': -118.39453}",(310) 839-5200,773.6988067780899,9pIFyJyzxonmuldL3wOS_w,https://s3-media2.fl.yelpcdn.com/bphoto/WD_peSohezUaXtH65SAlXA/o.jpg,False,"{'address1': '10820 Jefferson Blvd', 'address2': '', 'address3': 'Target', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['10820 Jefferson Blvd', 'Target', 'Culver City, CA 90230']}",Starbucks,13108395200.0,$$,2.0,19,[],https://www.yelp.com/biz/starbucks-culver-city-8?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.000766999999996,-118.39453,10820 Jefferson Blvd,,Target,Culver City,90230.0,US,CA,"['10820 Jefferson Blvd', 'Target', 'Culver City, CA 90230']",Coffee & Tea,,
quebobs-restaurant-los-angeles,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}]","{'latitude': 34.02279, 'longitude': -118.37189}",(323) 424-3556,2976.403799812509,-bHFEUV0DjYy8_rV5zY-2g,https://s3-media4.fl.yelpcdn.com/bphoto/2oJrbsXOo4x2cqMCBqtQvA/o.jpg,False,"{'address1': '3560 S La Cienega Blvd', 'address2': 'Ste F', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90016', 'country': 'US', 'state': 'CA', 'display_address': ['3560 S La Cienega Blvd', 'Ste F', 'Los Angeles, CA 90016']}",Quebobs Restaurant,13234243556.0,$$,4.5,19,[],https://www.yelp.com/biz/quebobs-restaurant-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.02279,-118.37189,3560 S La Cienega Blvd,Ste F,,Los Angeles,90016.0,US,CA,"['3560 S La Cienega Blvd', 'Ste F', 'Los Angeles, CA 90016']",Mediterranean,Halal,
baskin-robbins-culver-city-2,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]","{'latitude': 33.986405, 'longitude': -118.392199}",(310) 397-2303,2363.9239957224045,_Ycst2SdS6eiXuqMSTNoNQ,https://s3-media2.fl.yelpcdn.com/bphoto/EL-3kn8NASF4Cc7gELpp1A/o.jpg,False,"{'address1': '6000 Sepulveda Blvd', 'address2': None, 'address3': 'Culver City Mall', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['6000 Sepulveda Blvd', 'Culver City Mall', 'Culver City, CA 90230']}",Baskin-Robbins,13103972303.0,$$,2.5,19,[],https://www.yelp.com/biz/baskin-robbins-culver-city-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.986405,-118.392199,6000 Sepulveda Blvd,,Culver City Mall,Culver City,90230.0,US,CA,"['6000 Sepulveda Blvd', 'Culver City Mall', 'Culver City, CA 90230']",Ice Cream & Frozen Yogurt,Desserts,Custom Cakes
share-wine-lounge-and-small-plate-bistro-culver-city,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 33.9822154973262, 'longitude': -118.396283333868}",(310) 649-1776,2773.9489596430376,JTOZ9P4va2MoNLDooi_EgA,https://s3-media2.fl.yelpcdn.com/bphoto/Z-Yhf2grF9N7CG03u2RGLg/o.jpg,False,"{'address1': '6101 Centinela Ave', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['6101 Centinela Ave', 'Culver City, CA 90230']}",Share Wine Lounge and Small Plate Bistro,13106491776.0,$$,3.5,18,[],https://www.yelp.com/biz/share-wine-lounge-and-small-plate-bistro-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.982215497326195,-118.39628333386801,6101 Centinela Ave,,,Culver City,90230.0,US,CA,"['6101 Centinela Ave', 'Culver City, CA 90230']",American (New),Lounges,
cemitas-catering-los-angeles,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 34.0219177578916, 'longitude': -118.401525264178}",(213) 909-4027,1677.7863260700262,6fOwPTHHf7UbqYdRS5kJZQ,https://s3-media4.fl.yelpcdn.com/bphoto/TrwsQvbCPx6fwPmFkTSjHQ/o.jpg,False,"{'address1': 'Venice Blvd', 'address2': None, 'address3': 'Los Angeles', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['Venice Blvd', 'Los Angeles', 'Los Angeles, CA 90034']}",Cemitas Catering,12139094027.0,$,4.5,18,[],https://www.yelp.com/biz/cemitas-catering-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0219177578916,-118.401525264178,Venice Blvd,,Los Angeles,Los Angeles,90034.0,US,CA,"['Venice Blvd', 'Los Angeles', 'Los Angeles, CA 90034']",Food Trucks,Mexican,
hijo-de-su-madre-los-angeles,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'catering', 'title': 'Caterers'}]","{'latitude': 34.02922, 'longitude': -118.40613}",(818) 913-9661,2824.0552564345403,Ia6VPQAS8VHdlujcEQ1JWQ,https://s3-media2.fl.yelpcdn.com/bphoto/nBe2KKhbzM3aYCrD8GbZ1g/o.jpg,False,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['Los Angeles, CA 90034']}",Hijo De Su Madre,18189139661.0,,5.0,18,[],https://www.yelp.com/biz/hijo-de-su-madre-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.02922,-118.40613,,,,Los Angeles,90034.0,US,CA,"['Los Angeles, CA 90034']",Food Trucks,Vegan,Caterers
7-eleven-los-angeles-39,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 34.0134472475997, 'longitude': -118.417167663574}",(310) 397-1522,1906.5088243111481,oe_fN-rdDPM41XCdyPWEkA,https://s3-media1.fl.yelpcdn.com/bphoto/8unuo5VzFG1HdZ3LJKfY2w/o.jpg,False,"{'address1': '11143 Venice Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['11143 Venice Blvd', 'Los Angeles, CA 90034']}",7-Eleven,13103971522.0,$,3.5,18,[],https://www.yelp.com/biz/7-eleven-los-angeles-39?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0134472475997,-118.417167663574,11143 Venice Blvd,,,Los Angeles,90034.0,US,CA,"['11143 Venice Blvd', 'Los Angeles, CA 90034']",Convenience Stores,Coffee & Tea,
street-churros-culver-city-2,"[{'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 33.985216, 'longitude': -118.394839}",(310) 313-4554,2452.8266004645857,IWuWQIRRGkxaOaEfusq-7A,https://s3-media3.fl.yelpcdn.com/bphoto/hihE0GeKpYUi71kGInOs9A/o.jpg,False,"{'address1': '6000 Sepulveda Blvd', 'address2': 'Ste 2820', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['6000 Sepulveda Blvd', 'Ste 2820', 'Culver City, CA 90230']}",Street Churros,13103134554.0,,4.0,18,[],https://www.yelp.com/biz/street-churros-culver-city-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.985215999999994,-118.39483899999999,6000 Sepulveda Blvd,Ste 2820,,Culver City,90230.0,US,CA,"['6000 Sepulveda Blvd', 'Ste 2820', 'Culver City, CA 90230']",Desserts,,
the-coffee-bean-and-tea-leaf-culver-city,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 34.017713, 'longitude': -118.401354}",(310) 244-9299,1218.691201980466,e37sRxgCx0z3bhSO_JFskA,https://s3-media2.fl.yelpcdn.com/bphoto/UB43pce_Tjif4Jpa-tFHng/o.jpg,False,"{'address1': '10202 West Washington Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['10202 West Washington Blvd', 'Culver City, CA 90232']}",The Coffee Bean & Tea Leaf,13102449299.0,$,4.0,17,[],https://www.yelp.com/biz/the-coffee-bean-and-tea-leaf-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.017713,-118.401354,10202 West Washington Blvd,,,Culver City,90232.0,US,CA,"['10202 West Washington Blvd', 'Culver City, CA 90232']",Coffee & Tea,,
kind-kreme-culver-city,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'latitude': 34.0072173324332, 'longitude': -118.412059200263}",(877) 985-5463,1301.3585118580609,dxpr32vURP61TlLb1Mthrg,https://s3-media1.fl.yelpcdn.com/bphoto/fZAbK6Dymnl0UnyUZ_Pv4Q/o.jpg,False,"{'address1': '4135 Commonwealth Ave', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['4135 Commonwealth Ave', 'Culver City, CA 90232']}",Kind Kreme,18779855463.0,$$,3.0,16,[],https://www.yelp.com/biz/kind-kreme-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0072173324332,-118.412059200263,4135 Commonwealth Ave,,,Culver City,90232.0,US,CA,"['4135 Commonwealth Ave', 'Culver City, CA 90232']",Vegan,Gluten-Free,Ice Cream & Frozen Yogurt
7-eleven-culver-city-7,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 33.993271738909, 'longitude': -118.395543694496}",(424) 835-4888,1556.1167353811045,-sFESi1NPxhRp5ON_BoCVw,https://s3-media1.fl.yelpcdn.com/bphoto/gXaYjxMS5ZO55eqd4rUj_A/o.jpg,False,"{'address1': '5495 Sepulveda Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['5495 Sepulveda Blvd', 'Culver City, CA 90230']}",7-Eleven,14248354888.0,$,2.5,16,[],https://www.yelp.com/biz/7-eleven-culver-city-7?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.993271738909,-118.395543694496,5495 Sepulveda Blvd,,,Culver City,90230.0,US,CA,"['5495 Sepulveda Blvd', 'Culver City, CA 90230']",Convenience Stores,Coffee & Tea,
tbwa-chiat-day-corporate-cafeteria-chaya-playa-los-angeles,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]","{'latitude': 33.9829025268555, 'longitude': -118.415176391602}",(310) 305-5000,3135.939158557937,X5OK1CBjg83U9JI_8gCiQg,https://s3-media1.fl.yelpcdn.com/bphoto/mOgnj9XJWMN4swESJSSWcQ/o.jpg,False,"{'address1': '5353 Grosvenor Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['5353 Grosvenor Blvd', 'Los Angeles, CA 90066']}",TBWA Chiat Day Corporate Cafeteria Chaya Playa,13103055000.0,$,4.0,16,[],https://www.yelp.com/biz/tbwa-chiat-day-corporate-cafeteria-chaya-playa-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.982902526855504,-118.415176391602,5353 Grosvenor Blvd,,,Los Angeles,90066.0,US,CA,"['5353 Grosvenor Blvd', 'Los Angeles, CA 90066']",Cafeteria,,
